run,ls,delivered,recorded
176201,141,72603.8862912,66672.9272944
176201,142,72798.9083712,66590.8302579
176201,143,72755.2507968,65686.5000912
176201,144,72709.5460608,66247.5967413
176201,145,72687.1755456,66391.544819
176201,146,72644.0825088,65414.1126433
176201,147,72607.6270656,66996.5960775
176201,148,72593.9983296,66575.1273366
176201,149,72507.7666368,66353.6134453
176201,150,72425.3783616,66791.4161705
176201,151,72373.3952832,66603.0975496
176201,152,72292.8431808,67139.7699832
176201,153,72241.6755456,66647.1211111
176201,154,72205.6762944,66957.4388442
176201,155,72151.7943168,67154.5406099
176201,156,72122.9230656,67184.2386811
176201,157,72092.5007616,66423.1809215
176201,158,72051.306624,67353.313777
176201,159,72014.0072256,67249.6416643
176201,160,71958.3232896,67297.363101
176201,161,71929.0072512,67183.8127718
176201,162,71787.4907904,67528.9446424
176201,163,71767.2928896,67403.9632374
176201,164,71749.3132224,67302.1782621
176201,165,71719.968672,65419.0471781
176201,166,71661.91824,68089.8309121
176201,167,71615.2555008,67370.056268
176201,168,71552.8769472,67509.6573585
176201,169,71515.6288704,67211.1372737
176201,170,71498.373408,66583.6844187
176201,171,71510.0291136,67508.9859843
176201,172,71543.6447616,68261.293611
176201,173,71528.9838912,66787.9184028
176201,174,71541.7857792,68186.6737196
176201,175,71561.6928576,66865.0747389
176201,176,71548.7997312,67302.3973016
176201,177,71547.1175232,66819.8253964
176201,178,71516.3416704,67804.8237126
176201,179,71480.8271232,67319.1626698
176201,180,71431.9347456,67468.8047895
176201,181,71397.3154752,66763.3417057
176201,182,71339.390496,68035.3191525
176201,183,71284.1114304,67884.0694362
176201,184,71233.2289152,68541.2662283
176201,185,71165.6896896,67487.8353108
176201,186,71114.8641984,67707.7751013
176201,187,71039.4385536,68030.2428682
176201,188,70969.960512,67411.1007421
176201,189,70906.5270144,67910.1590253
176201,190,70829.8582464,68525.4369483
176201,191,70749.0324288,68574.8366233
176201,192,70685.7757056,68073.8620784
176201,193,70618.3163136,68103.6645575
176201,194,70557.79104,68017.7436959
176201,195,70473.8117952,67791.5785581
176201,196,70397.5593024,67545.4867569
176201,197,70321.455072,67802.1418908
176201,198,70263.2848896,68162.0536495
176201,199,70191.3320064,67984.5748465
176201,200,70129.312704,68491.7560192
176201,201,70067.6640576,68528.8720266
176201,202,70006.483008,68771.0052335
176201,203,69972.6278592,68567.1364462
176201,204,69921.0952704,68214.6323838
176201,205,69878.9260224,68214.5342723
176201,206,69821.0181504,68417.1787352
176201,207,69770.2154688,68376.0025634
176201,208,69738.8351616,68342.4468768
176201,209,69673.6453248,68467.5410469
176201,210,69613.2968256,68236.3011074
176201,211,69546.156768,67549.609695
176201,212,69507.7910208,67262.0215669
176201,213,69442.0081344,68074.1075395
176201,214,69356.038752,68156.4551993
176201,215,69313.755456,67955.7231663
176201,216,69273.239904,67542.4804733
176201,217,69215.5772352,67606.6629837
176201,218,69202.6042752,66674.0513905
176201,219,69139.60416,67724.6179119
176201,220,69096.9159936,67285.5431501
176201,221,69036.5218752,67881.0830186
176201,222,69036.2139456,67870.917221
176201,223,69005.0503296,67656.6879201
176201,224,68969.7239616,67445.5488507
176201,225,68899.39056,66872.0492637
176201,226,68802.02208,67645.2079389
176201,227,68713.7261184,66821.1187722
176201,228,68660.9675136,67275.0599449
176201,229,68590.4516352,66412.4468141
176201,230,68543.2072512,66561.2549313
176201,231,68460.8702976,66980.6603361
176201,232,68435.6029632,66934.0172971
176201,233,68370.1166016,67082.103236
176201,234,68338.4568768,67050.0992232
176201,235,68294.6396352,66106.9536324
176201,236,68244.5497536,66578.8261723
176201,237,68186.9783232,66708.8543432
176201,238,68142.4425792,66504.1500225
176201,239,68072.3942976,66626.0815874
176201,240,67998.7192896,66715.0358562
176201,241,67901.6074176,66163.5341984
176201,242,67858.3661184,66180.2441022
176201,243,67797.202176,63672.8185117
176201,244,67747.9391424,65615.1386489
176201,245,67672.747296,65537.3060425
176201,246,67640.2036992,65087.1224875
176201,247,67576.775904,66366.1947852
176201,248,67562.3887488,66036.2603144
176201,249,67499.508384,65962.785702
176201,250,67475.3530176,66085.0646025
176201,251,67431.079584,65313.1296305
176201,252,67394.1451392,65807.316719
176201,253,67410.5452416,65213.6267847
176201,254,67418.1750528,66188.4611579
176201,255,67452.2525952,66221.6960634
176201,256,67486.2331968,66082.0116619
176201,257,67405.4244864,65745.8199029
176201,258,67484.5053696,66081.2071742
176201,259,67491.0574272,66080.2048919
176201,260,67500.4606848,66295.3691069
176201,261,67485.2980032,66245.8292044
176201,262,67468.6241856,66211.2142918
176201,263,67423.2901056,66373.8036886
176201,264,67422.3321024,65448.0078587
176201,265,67362.4397952,66123.1086208
176201,266,67311.5515776,65715.4474908
176201,267,67279.709376,66223.6911307
176201,268,67221.972576,66003.3434964
176201,269,67166.6935104,65940.031087
176201,270,67116.4895808,65347.1342313
176201,271,67066.6905216,65478.1803944
176201,272,67004.2492416,65968.9144684
176201,273,66933.8131968,65759.8154304
176201,274,66876.977376,65306.932334
176201,275,66824.1218304,65795.271202
176201,276,66770.8785216,65138.2113275
176201,277,66717.2189376,65200.6210507
176201,278,66645.8705088,65142.1895764
176201,279,66591.9942336,64945.9222674
176201,280,66540.4445376,65220.0782578
176201,281,66490.2063936,65153.4733094
176201,282,66470.2651008,64543.2388469
176201,283,66395.580768,64725.2167285
176201,284,66346.7568192,64601.5944568
176201,285,66291.54048,65156.0928872
176201,286,66263.17104,64761.4157025
176201,287,66205.234656,65078.7541724
176201,288,66124.374624,64644.8852125
176201,289,66080.9850624,64766.6295706
176201,290,66039.3176256,64756.3198728
176201,291,66014.2384704,64597.2812665
176201,292,65959.5581568,64650.9326905
176201,293,65912.5646784,64264.3477276
176201,294,65853.5790528,64382.5830831
176201,295,65823.3050112,64205.200531
176201,296,65790.2196864,64491.0708586
176201,297,65768.3908992,64484.2476213
176201,298,65709.4794048,64433.7758981
176201,299,65657.7871488,64556.4000732
176201,300,65556.0392256,63886.2616203
176201,301,65477.2890816,64027.9251237
176201,302,65428.3168704,63825.0136448
176201,303,65371.2928704,64297.3043465
176201,304,65306.4109632,63883.0213069
176201,305,65255.9048064,64178.4071199
176201,306,65181.0151872,64100.2689927
176201,307,65165.3906112,64134.0047263
176201,308,65103.5081664,63968.7567214
176201,309,65042.629344,63744.0423571
176201,310,65035.72944,63896.8797531
176201,311,65002.142304,63881.0060168
176201,312,64964.1472128,63140.6521201
176201,313,64928.0282112,63806.5409742
176201,314,64881.6734016,63934.8718585
176201,315,64843.1993088,63903.1790009
176201,316,64794.6148608,63681.0438005
176201,317,64739.660832,63456.0377509
176201,318,64688.3620416,63746.779989
176201,319,64635.9227712,63695.2440056
176201,320,64614.0027456,63344.8850126
176201,321,64556.2659456,62853.5131471
176201,322,64523.0722752,63079.7168533
176201,323,64484.8833024,63162.9732214
176201,324,64470.4391232,63298.2262529
176201,325,64420.1040384,63450.9382753
176201,326,64402.7858496,63174.0591766
176201,327,64381.7553984,63477.6326848
176201,328,64328.0273856,63404.8938711
176201,329,64290.7907136,63377.4328519
176201,330,64235.4489216,62797.5660028
176201,331,64151.173152,62663.9623016
176201,332,64107.5041728,63023.9772309
176201,333,64080.3322368,62991.0209825
176201,334,63990.9243072,63065.8130934
176201,335,63951.7146048,62786.3383399
176201,336,63890.4480192,62553.6742734
176201,337,63862.660224,62743.6566188
176201,338,63804.1707072,61399.00003
176201,339,63787.5710208,62260.7280291
176201,340,63731.2541184,62232.8685098
176201,341,63687.0320064,62711.5431
176201,342,63624.6876672,62118.4146185
176201,343,63536.482944,62573.6756886
176201,344,63467.9286912,62156.1887122
176201,345,63417.6563328,62116.9623331
176201,346,63405.3505536,62083.5236016
176201,347,63372.4020864,62229.2233506
176201,348,63396.3578688,61922.7607291
176201,349,63895.0954752,62563.7075601
176201,350,63823.2680448,62667.778726
176201,351,63334.2131136,62364.4167631
176201,352,65419.244352,64162.0493122
176201,353,64715.2773696,63323.5071825
176201,354,65580.0634368,64492.7202713
176201,355,65537.25552,63915.9636297
176201,356,65499.8021568,64228.6262307
176201,357,65455.2207936,64373.4746443
176201,358,65420.185248,64170.3097757
176201,359,65383.4846016,64131.4178252
176201,360,65351.3800896,63572.9861674
176201,361,65323.9800576,63730.7248901
176201,362,65289.0072384,63864.4159932
176201,363,65253.2246784,63062.0064616
176201,364,65222.540064,63979.9007059
176201,365,65191.0400064,63800.1861764
176201,366,65155.109184,63932.5235612
176201,367,65109.86064,63447.4415145
176201,368,65073.22272,63960.5196455
176201,369,65052.2721024,63755.4044469
176201,370,65019.6258624,63763.3952285
176201,371,64988.9469504,63861.1096924
176201,372,64953.0788544,63676.5202119
176201,373,64919.9935296,63157.2429953
176201,374,64883.5780032,63594.9583318
176201,375,64849.5118656,63152.2454293
176201,376,64803.7444032,63701.3607769
176201,377,64766.1313728,63677.228911
176201,378,64730.8050048,63634.9004003
176201,379,64691.7777792,63600.6013601
176201,380,64647.652608,63365.173387
176201,381,64609.6118976,62989.6155562
176201,382,64576.0475712,62518.7033588
176201,383,64540.6128576,63016.1158263
176201,384,64504.9557504,63155.8714545
176201,385,64462.4842752,63267.6051644
176201,386,64427.939136,63236.3184027
176201,387,64425.3103296,63229.727688
176201,388,64396.0228032,63204.4298174
176201,389,64355.5015488,63155.6110093
176201,390,64316.1093696,63126.6723468
176201,391,64282.4538048,62746.9740106
176201,392,64244.9890368,62257.9489739
176201,393,64206.2241216,62856.0696461
176201,394,64168.8391872,63160.8574713
176201,395,64139.0954688,61939.3694733
176201,396,64105.38288,62942.4766882
176201,397,64069.4064384,62651.1890242
176201,398,64036.2640896,62754.5528331
176201,399,63999.1243584,62843.2697634
176201,400,63970.2017856,62979.8712748
176201,401,63927.781632,62781.7922814
176201,402,63898.6081536,62905.9271084
176201,403,63866.8857024,62709.7405532
176201,404,63846.322848,62532.432553
176201,405,63815.6211264,62187.6945732
176201,406,63789.1676928,62810.0972922
176201,407,63759.8402496,62615.3254488
176201,408,63731.077344,62761.1526952
176201,409,63697.1936832,62391.3231639
176201,410,63668.6474688,62575.3013632
176201,411,63637.5921984,62320.9870461
176201,412,63604.4612544,56717.9777955
176201,413,63570.5034624,62433.2169642
176201,414,63527.4104256,62458.9965538
176201,415,63500.0103936,62457.4955188
176201,416,63460.6467264,62088.3825044
176201,417,63426.6946368,62393.9640072
176201,418,63394.4760768,62520.1063825
176201,419,63354.2741568,61912.1828889
176201,420,63316.284768,62450.3887344
176201,421,63275.712192,62247.5977803
176201,422,63234.7518528,62023.5564927
176201,423,63187.3763136,61747.5163558
176201,424,63158.0602752,62291.5698121
176201,425,63114.6821184,61741.3041824
176201,426,63072.5014656,61918.9960811
176201,427,63030.4690752,61491.2870763
176201,428,62959.6167552,61937.5942354
176201,429,62934.5376,62067.8920377
176201,430,62915.6284416,61813.6328582
176201,431,62882.7826176,61814.2910968
176201,432,62850.5526528,61664.5585499
176201,433,62811.565344,61621.4722277
176201,434,62777.6018496,61763.0243264
176201,435,62745.902208,61727.7180148
176201,436,62723.634336,61482.1086194
176201,437,62684.943552,61335.9729618
176201,438,62655.8784192,61651.1159335
176201,439,62630.7764544,61781.2511681
176201,440,62602.5837888,61430.1091473
176201,441,62569.9888704,61480.751594
176201,442,62530.0777728,61292.6984428
176201,443,62505.745632,61087.661451
176201,444,62475.9905088,61230.9613381
176201,445,62443.3955904,61372.7628608
176201,446,62407.6187328,61506.6446608
176201,447,62378.040384,61302.9792865
176201,448,62349.4599552,61317.0045713
176201,449,62317.937088,61418.4890899
176201,450,62283.9108672,61395.3420747
176201,451,62244.1081152,61170.8484294
176201,452,62207.0710272,60290.480503
176201,453,62175.8674944,60937.7755727
176201,454,62142.9703488,61080.1939838
176201,455,62109.9192384,60887.9752478
176201,456,62074.7981568,60678.4949016
176201,457,62046.1435968,60520.9303358
176201,458,62008.5875904,60778.4635486
176201,459,61978.5815616,60925.4058636
176201,460,61937.8892352,60765.5350024
176201,461,61902.8137728,61028.4781927
176201,462,61875.088704,60845.0481649
176201,463,61833.8261376,60628.1051526
176201,464,61794.7532928,60751.1263033
176201,465,61751.232576,60538.7123148
176201,466,61711.3785024,60010.2269838
176201,467,61663.4213184,60628.3536506
176201,468,61624.9073088,60758.6479713
176201,469,61586.8723008,60722.0086209
176201,470,61542.2738304,60184.2751554
176201,471,61511.8344192,60488.5390994
176201,472,61473.0352896,60624.7818785
176201,473,61433.6203008,60282.8596031
176201,474,61412.5328256,60274.7786149
176201,475,61386.7294656,60425.4289773
176201,476,61366.9136256,60412.011773
176201,477,61359.9509952,60174.4558043
176201,478,61342.3248768,60389.3275334
176201,479,61327.9491264,60364.0647851
176201,480,61304.021856,60011.1013455
176201,481,61279.416,60326.2445348
176201,482,61244.7910272,59797.2756524
176201,483,61217.97264,60267.2236861
176201,484,61179.7722624,60394.6304977
176201,485,61146.9606528,60026.6602629
176201,486,61108.3497024,60152.683748
176201,487,61075.6293312,59673.4020556
176201,488,61042.0707072,60258.5641597
176201,489,60996.7708416,60005.4111621
176201,490,60953.3413632,59956.5367048
176201,491,60919.8967872,60089.7992119
176201,492,60880.3677504,59768.2340673
176201,493,60852.0667392,60027.6766737
176201,494,60787.5668928,59642.0253035
176201,495,60764.5919232,59612.9744378
176201,496,60725.0913984,59179.985066
176201,497,60689.445696,59686.0359237
176201,498,60654.2961024,59836.2915137
176201,499,60615.0635904,59794.5737208
176201,500,60586.1011008,59625.062238
176201,501,60546.6975168,59711.6557307
176201,502,60501.437568,59368.9897908
176201,503,60462.5700096,59324.4142179
176201,504,60427.1581056,59093.1812575
176201,505,60387.0816384,59033.4766702
176201,506,60358.0051008,59206.0716424
176201,507,60315.967008,59501.1132036
176201,508,60277.4986176,59459.2583433
176201,509,60240.9120192,59270.2689849
176201,510,60203.7665856,59231.0297833
176201,511,60168.7994688,58879.3022948
176201,512,60138.308736,58307.0031231
176201,513,60077.2702464,59131.9311858
176201,514,60021.6034176,59218.5825084
176201,515,59996.7922752,59197.8618959
176201,516,59956.3907712,59154.0142988
176201,517,59906.84832,59110.5040257
176201,518,59877.224352,59079.4004682
176201,519,59827.7218176,58875.8957309
176201,520,59789.3902848,59042.7081703
176201,521,59755.7746368,59023.8496192
176201,522,59715.7380864,58981.4906451
176201,523,59701.0372992,58815.18739
176201,524,59665.8249792,58763.9223923
176201,525,59101.8633216,58388.6749105
176201,526,59700.0849984,58681.3881352
176201,527,60031.2917952,59115.5337411
176201,528,60023.3825664,59112.1824468
176201,529,59978.7384768,59228.9088237
176201,530,59353.629984,58625.4742019
176201,531,59656.9748544,58768.6345005
176201,532,59857.3058688,59121.3253053
176201,533,59811.6296448,58906.3411728
176201,534,59777.9968896,58880.9148318
176201,535,59738.9183424,58830.5316823
176201,536,59708.3078592,58926.6046383
176201,537,59687.3230272,58930.8388445
176201,538,59661.9074304,58545.3203483
176201,539,59638.4762688,58771.4234123
176201,540,59614.1897472,58552.5481706
176201,541,59553.812736,58819.0684811
176201,542,59544.2270016,58648.5751346
176201,543,59517.0949824,58792.8503748
176201,544,59491.8504576,58275.6964866
176201,545,59469.3772992,58468.3672548
176201,546,59444.7600384,58511.1185881
176201,547,59412.5300736,58306.4795481
176201,548,59376.5308224,58442.2573359
176201,549,59353.3847808,58422.2646324
176201,550,59323.8007296,58401.1133037
176201,551,59292.9507456,58212.2641108
176201,552,59262.847776,58501.861795
176201,553,59231.3249088,58301.4758558
176201,554,59212.238976,58291.929518
176201,555,59183.49888,58415.3967063
176201,556,59152.7173248,58224.8826184
176201,557,59133.916512,58372.8192909
176201,558,59102.5419072,58058.5605811
176201,559,59076.2823552,58154.6534084
176201,560,59045.3183232,58131.3284113
176201,561,59025.2686848,58105.1936146
176201,562,58994.9832384,58082.0385458
176201,563,58971.8029824,58044.5513763
176201,564,58941.3920832,58012.639667
176201,565,58922.9676288,58171.2399968
176201,566,58895.7443712,57979.5175669
176201,567,58873.0431168,58124.2594605
176201,568,58846.5554688,58106.5179759
176201,569,58822.2062208,57906.594659
176201,570,58787.9975232,58038.3337209
176201,571,58757.7234816,57691.7225678
176201,572,58736.202624,57990.9952406
176201,573,58710.085632,57649.7634361
176201,574,58674.4000128,57766.4194894
176201,575,58647.0284928,57899.7033711
176201,576,58622.3941248,57873.2711536
176201,577,58594.1615424,57843.7353399
176201,578,58564.93104,57673.0220315
176201,579,58537.217376,57829.7002746
176201,580,58512.3035904,57812.8164902
176201,581,58487.3555904,57789.7486496
176201,582,58456.1121408,57593.9339675
176201,583,58424.4124992,57411.4966637
176201,584,58397.0923008,57697.6849585
176201,585,58372.0416576,57244.3921931
176201,586,58341.6649728,57486.0004642
176201,587,58314.0083328,57470.3184011
176201,588,58286.2148352,57130.4967527
176201,589,58260.28032,57577.9577813
176201,590,58230.257184,57079.3221411
176201,591,58201.032384,57040.7992369
176201,592,58172.5431936,57015.8887216
176201,593,58148.8668288,57345.7854456
176201,594,58122.3620736,57273.490945
176201,595,58095.62352,56913.4578419
176201,596,58063.8839616,57346.3436483
176201,597,58039.0443072,57326.6776388
176201,598,58014.4840704,56990.5949746
176201,599,57990.9730752,57271.8127557
176201,600,57964.3884864,57088.2075364
176201,601,57930.054336,56529.9241751
176201,602,57904.9010496,57193.0610054
176201,603,57869.1013824,57151.3633017
176201,604,57835.7879616,56801.9129621
176201,605,57812.0032512,57106.4161755
176201,606,57778.3933056,56224.3966313
176201,607,57751.3069056,57031.1969499
176201,608,57724.9903296,56856.412864
176201,609,57693.4161408,56824.6572249
176201,610,57663.3701952,56802.993243
176201,611,57639.43152,56779.6897274
176201,612,57616.1315136,56911.8820936
176201,613,57586.1939136,56358.1051699
176201,614,57562.990848,56701.0471013
176201,615,57534.4674432,56672.0414073
176201,616,57507.0274944,56653.4308777
176201,617,57474.3869568,56610.7374794
176201,618,57440.9366784,56597.4655627
176201,619,57411.3184128,56405.2623065
176201,620,57384.3232512,56683.9331989
176201,621,57357.419328,53459.825503
176201,622,57328.7476608,56477.224857
176201,623,57302.733312,56606.830294
176201,624,57280.3399872,56581.344418
176201,625,57248.5434048,56099.662831
176201,626,57217.682016,56558.5797514
176201,627,57179.2136256,56233.8188393
176201,628,57143.778912,56330.7135104
176201,629,57105.0824256,56450.755818
176201,630,57071.6036352,56415.0803783
176201,631,57042.1393344,56385.4886456
176201,632,57012.6066048,56093.2080312
176201,633,56982.7089216,56328.5256
176201,634,56954.2995648,56301.0520049
176201,635,56901.8089728,56094.8747535
176201,636,56899.3968576,56251.1832892
176201,637,56896.3859904,56097.7967753
176201,638,56877.2544384,56229.1520053
176201,639,56828.721312,55867.0123359
176201,640,56807.9303616,56163.1944472
176201,641,56789.6655744,55969.7707131
176201,642,56760.264,56076.9155472
176201,643,56755.3542336,56111.5307762
176201,644,56732.1682752,55636.1981307
176201,645,56711.8278144,55482.8995201
176201,646,56691.9549504,55594.6482315
176201,647,56669.253696,55872.0077559
176201,648,56652.8478912,56011.8046762
176201,649,56631.3783552,55997.0979337
176201,650,56615.2975872,55971.5819595
176201,651,56588.1826752,55953.8060948
176201,652,56566.3995072,55910.0671781
176201,653,56522.7761472,55858.701929
176201,654,56496.4595712,55830.7530652
176201,655,56453.2638912,55425.4918457
176201,656,56415.41136,8959.56889348
176201,657,56383.5178368,-0.882981659526
176201,658,56360.411712,-0.882619811149
