#Data tag : online , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
273158:4915,1021:1021,05/12/16 03:18:52,STABLE BEAMS,6500,38407.065,36671.356,19.9,PLTZERO
273158:4915,1022:1022,05/12/16 03:19:16,STABLE BEAMS,6500,38405.917,36674.099,19.9,PLTZERO
273158:4915,1023:1023,05/12/16 03:19:39,STABLE BEAMS,6500,38380.630,36094.519,19.9,PLTZERO
273158:4915,1024:1024,05/12/16 03:20:02,STABLE BEAMS,6500,38391.242,36612.534,19.9,PLTZERO
273158:4915,1025:1025,05/12/16 03:20:26,STABLE BEAMS,6500,38375.672,36642.460,19.9,PLTZERO
273158:4915,1026:1026,05/12/16 03:20:49,STABLE BEAMS,6500,38380.356,36608.391,19.9,PLTZERO
273158:4915,1027:1027,05/12/16 03:21:12,STABLE BEAMS,6500,38373.320,36642.800,19.9,PLTZERO
273158:4915,1028:1028,05/12/16 03:21:36,STABLE BEAMS,6500,38365.536,36597.215,19.9,PLTZERO
273158:4915,1029:1029,05/12/16 03:21:59,STABLE BEAMS,6500,38352.846,36626.825,19.9,PLTZERO
273158:4915,1030:1030,05/12/16 03:22:22,STABLE BEAMS,6500,38326.958,36648.429,19.9,PLTZERO
273158:4915,1031:1031,05/12/16 03:22:46,STABLE BEAMS,6500,38347.222,36619.395,19.9,PLTZERO
273158:4915,1032:1032,05/12/16 03:23:09,STABLE BEAMS,6500,38349.687,36621.742,19.9,PLTZERO
273158:4915,1033:1033,05/12/16 03:23:32,STABLE BEAMS,6500,38342.908,36611.726,19.9,PLTZERO
273158:4915,1034:1034,05/12/16 03:23:56,STABLE BEAMS,6500,38341.399,36614.991,19.9,PLTZERO
273158:4915,1035:1035,05/12/16 03:24:19,STABLE BEAMS,6500,38325.916,36339.698,19.9,PLTZERO
273158:4915,1036:1036,05/12/16 03:24:42,STABLE BEAMS,6500,38326.060,36512.309,19.9,PLTZERO
273158:4915,1037:1037,05/12/16 03:25:06,STABLE BEAMS,6500,38264.911,36502.899,19.9,PLTZERO
273158:4915,1038:1038,05/12/16 03:25:29,STABLE BEAMS,6500,38271.280,36423.231,19.9,PLTZERO
273158:4915,1039:1039,05/12/16 03:25:52,STABLE BEAMS,6500,38295.217,36573.843,19.9,PLTZERO
273158:4915,1040:1040,05/12/16 03:26:15,STABLE BEAMS,6500,38312.667,36464.837,19.9,PLTZERO
273158:4915,1041:1041,05/12/16 03:26:39,STABLE BEAMS,6500,38286.156,36564.848,19.9,PLTZERO
273158:4915,1042:1042,05/12/16 03:27:02,STABLE BEAMS,6500,38276.947,36558.181,19.9,PLTZERO
273158:4915,1043:1043,05/12/16 03:27:25,STABLE BEAMS,6500,38279.811,36556.695,19.9,PLTZERO
273158:4915,1044:1044,05/12/16 03:27:49,STABLE BEAMS,6500,38272.827,36557.574,19.9,PLTZERO
273158:4915,1045:1045,05/12/16 03:28:12,STABLE BEAMS,6500,38269.812,36591.364,19.9,PLTZERO
273158:4915,1046:1046,05/12/16 03:28:35,STABLE BEAMS,6500,38261.937,35946.997,19.9,PLTZERO
273158:4915,1047:1047,05/12/16 03:28:59,STABLE BEAMS,6500,38255.632,36502.049,19.9,PLTZERO
273158:4915,1048:1048,05/12/16 03:29:22,STABLE BEAMS,6500,38256.435,36504.068,19.9,PLTZERO
273158:4915,1049:1049,05/12/16 03:29:45,STABLE BEAMS,6500,38225.812,36521.433,19.8,PLTZERO
273158:4915,1050:1050,05/12/16 03:30:08,STABLE BEAMS,6500,38238.985,36405.897,19.8,PLTZERO
273158:4915,1051:1051,05/12/16 03:30:32,STABLE BEAMS,6500,38234.158,36439.941,19.8,PLTZERO
273158:4915,1052:1052,05/12/16 03:30:55,STABLE BEAMS,6500,38229.527,36438.213,19.8,PLTZERO
273158:4915,1053:1053,05/12/16 03:31:18,STABLE BEAMS,6500,38222.608,36521.565,19.8,PLTZERO
273158:4915,1054:1054,05/12/16 03:31:42,STABLE BEAMS,6500,38207.856,36501.363,19.8,PLTZERO
273158:4915,1055:1055,05/12/16 03:32:05,STABLE BEAMS,6500,38209.273,36497.148,19.8,PLTZERO
273158:4915,1056:1056,05/12/16 03:32:28,STABLE BEAMS,6500,38201.949,36499.236,19.8,PLTZERO
273158:4915,1057:1057,05/12/16 03:32:52,STABLE BEAMS,6500,38197.495,36537.571,19.8,PLTZERO
273158:4915,1058:1058,05/12/16 03:33:15,STABLE BEAMS,6500,38185.388,36520.580,19.8,PLTZERO
273158:4915,1059:1059,05/12/16 03:33:38,STABLE BEAMS,6500,38177.442,36477.974,19.8,PLTZERO
273158:4915,1060:1060,05/12/16 03:34:02,STABLE BEAMS,6500,38163.525,36369.901,19.8,PLTZERO
273158:4915,1061:1061,05/12/16 03:34:25,STABLE BEAMS,6500,38156.587,36498.461,19.8,PLTZERO
273158:4915,1062:1062,05/12/16 03:34:48,STABLE BEAMS,6500,38166.641,36335.953,19.8,PLTZERO
273158:4915,1063:1063,05/12/16 03:35:12,STABLE BEAMS,6500,38152.953,36498.251,19.8,PLTZERO
273158:4915,1064:1064,05/12/16 03:35:35,STABLE BEAMS,6500,38138.267,36480.993,19.8,PLTZERO
273158:4915,1065:1065,05/12/16 03:35:58,STABLE BEAMS,6500,38152.006,36489.020,19.8,PLTZERO
273158:4915,1066:1066,05/12/16 03:36:21,STABLE BEAMS,6500,38139.063,36354.832,19.8,PLTZERO
273158:4915,1067:1067,05/12/16 03:36:45,STABLE BEAMS,6500,38129.129,36342.700,19.8,PLTZERO
273158:4915,1068:1068,05/12/16 03:37:08,STABLE BEAMS,6500,38127.653,36345.751,19.8,PLTZERO
273158:4915,1069:1069,05/12/16 03:37:31,STABLE BEAMS,6500,38119.747,36471.232,19.8,PLTZERO
273158:4915,1070:1070,05/12/16 03:37:55,STABLE BEAMS,6500,38116.888,36376.404,19.8,PLTZERO
273158:4915,1071:1071,05/12/16 03:38:18,STABLE BEAMS,6500,38096.960,36402.655,19.8,PLTZERO
273158:4915,1072:1072,05/12/16 03:38:41,STABLE BEAMS,6500,38102.231,36285.826,19.8,PLTZERO
273158:4915,1073:1073,05/12/16 03:39:05,STABLE BEAMS,6500,38097.409,36361.662,19.8,PLTZERO
273158:4915,1074:1074,05/12/16 03:39:28,STABLE BEAMS,6500,38098.202,36401.106,19.8,PLTZERO
273158:4915,1075:1075,05/12/16 03:39:51,STABLE BEAMS,6500,38071.518,36336.920,19.8,PLTZERO
273158:4915,1076:1076,05/12/16 03:40:15,STABLE BEAMS,6500,38083.671,36393.940,19.8,PLTZERO
273158:4915,1077:1077,05/12/16 03:40:38,STABLE BEAMS,6500,38072.204,36422.800,19.8,PLTZERO
273158:4915,1078:1078,05/12/16 03:41:01,STABLE BEAMS,6500,38072.218,36381.454,19.8,PLTZERO
273158:4915,1079:1079,05/12/16 03:41:24,STABLE BEAMS,6500,38075.894,36299.463,19.8,PLTZERO
273158:4915,1080:1080,05/12/16 03:41:48,STABLE BEAMS,6500,38064.832,36374.263,19.8,PLTZERO
273158:4915,1081:1081,05/12/16 03:42:11,STABLE BEAMS,6500,38052.794,36365.682,19.7,PLTZERO
273158:4915,1082:1082,05/12/16 03:42:34,STABLE BEAMS,6500,38032.460,34723.567,19.7,PLTZERO
273158:4915,1083:1083,05/12/16 03:42:58,STABLE BEAMS,6500,38043.128,35775.163,19.7,PLTZERO
273158:4915,1084:1084,05/12/16 03:43:21,STABLE BEAMS,6500,38043.894,35877.217,19.7,PLTZERO
273158:4915,1085:1085,05/12/16 03:43:44,STABLE BEAMS,6500,38049.355,36317.984,19.7,PLTZERO
273158:4915,1086:1086,05/12/16 03:44:08,STABLE BEAMS,6500,38025.904,35825.002,19.7,PLTZERO
273158:4915,1087:1087,05/12/16 03:44:31,STABLE BEAMS,6500,38022.066,36168.257,19.7,PLTZERO
273158:4915,1088:1088,05/12/16 03:44:54,STABLE BEAMS,6500,38016.718,36290.763,19.7,PLTZERO
273158:4915,1089:1089,05/12/16 03:45:18,STABLE BEAMS,6500,38012.983,35811.489,19.7,PLTZERO
273158:4915,1090:1090,05/12/16 03:45:41,STABLE BEAMS,6500,38004.462,35721.449,19.7,PLTZERO
273158:4915,1091:1091,05/12/16 03:46:04,STABLE BEAMS,6500,37987.863,36303.046,19.7,PLTZERO
273158:4915,1092:1092,05/12/16 03:46:28,STABLE BEAMS,6500,37990.462,36303.975,19.7,PLTZERO
273158:4915,1093:1093,05/12/16 03:46:51,STABLE BEAMS,6500,37986.631,36347.143,19.7,PLTZERO
273158:4915,1094:1094,05/12/16 03:47:14,STABLE BEAMS,6500,37983.314,36299.958,19.7,PLTZERO
273158:4915,1095:1095,05/12/16 03:47:38,STABLE BEAMS,6500,37965.963,36330.412,19.7,PLTZERO
273158:4915,1096:1096,05/12/16 03:48:01,STABLE BEAMS,6500,37954.419,36231.977,19.7,PLTZERO
273158:4915,1097:1097,05/12/16 03:48:24,STABLE BEAMS,6500,37949.345,35676.484,19.7,PLTZERO
273158:4915,1098:1098,05/12/16 03:48:47,STABLE BEAMS,6500,37951.724,36189.755,19.7,PLTZERO
273158:4915,1099:1099,05/12/16 03:49:11,STABLE BEAMS,6500,37945.173,36306.564,19.7,PLTZERO
273158:4915,1100:1100,05/12/16 03:49:34,STABLE BEAMS,6500,37934.127,36033.891,19.7,PLTZERO
273158:4915,1101:1101,05/12/16 03:49:57,STABLE BEAMS,6500,37915.711,36109.252,19.7,PLTZERO
273158:4915,1102:1102,05/12/16 03:50:21,STABLE BEAMS,6500,37930.278,36116.132,19.7,PLTZERO
273158:4915,1103:1103,05/12/16 03:50:44,STABLE BEAMS,6500,37935.404,36257.862,19.7,PLTZERO
273158:4915,1104:1104,05/12/16 03:51:07,STABLE BEAMS,6500,37915.011,36147.818,19.7,PLTZERO
273158:4915,1105:1105,05/12/16 03:51:31,STABLE BEAMS,6500,37908.816,36192.991,19.7,PLTZERO
273158:4915,1106:1106,05/12/16 03:51:54,STABLE BEAMS,6500,37902.260,36187.773,19.7,PLTZERO
273158:4915,1107:1107,05/12/16 03:52:17,STABLE BEAMS,6500,37901.367,36224.842,19.7,PLTZERO
273158:4915,1108:1108,05/12/16 03:52:41,STABLE BEAMS,6500,37890.643,36171.575,19.7,PLTZERO
273158:4915,1109:1109,05/12/16 03:53:04,STABLE BEAMS,6500,37872.176,36114.407,19.7,PLTZERO
273158:4915,1110:1110,05/12/16 03:53:27,STABLE BEAMS,6500,37872.018,36114.568,19.7,PLTZERO
273158:4915,1111:1111,05/12/16 03:53:50,STABLE BEAMS,6500,37876.308,36037.087,19.7,PLTZERO
273158:4915,1112:1112,05/12/16 03:54:14,STABLE BEAMS,6500,37856.618,36099.620,19.6,PLTZERO
273158:4915,1113:1113,05/12/16 03:54:37,STABLE BEAMS,6500,37864.864,35423.990,19.7,PLTZERO
273158:4915,1114:1114,05/12/16 03:55:00,STABLE BEAMS,6500,37853.778,36179.895,19.6,PLTZERO
273158:4915,1115:1115,05/12/16 03:55:24,STABLE BEAMS,6500,37845.651,36167.047,19.6,PLTZERO
273158:4915,1116:1116,05/12/16 03:55:47,STABLE BEAMS,6500,37836.456,36162.661,19.6,PLTZERO
273158:4915,1117:1117,05/12/16 03:56:10,STABLE BEAMS,6500,37821.748,36155.013,19.6,PLTZERO
273158:4915,1118:1118,05/12/16 03:56:34,STABLE BEAMS,6500,37822.198,36188.773,19.6,PLTZERO
273158:4915,1119:1119,05/12/16 03:56:57,STABLE BEAMS,6500,37816.912,36194.423,19.6,PLTZERO
273158:4915,1120:1120,05/12/16 03:57:20,STABLE BEAMS,6500,37808.551,36188.771,19.6,PLTZERO
273158:4915,1121:1121,05/12/16 03:57:44,STABLE BEAMS,6500,37810.712,36187.596,19.6,PLTZERO
273158:4915,1122:1122,05/12/16 03:58:07,STABLE BEAMS,6500,37806.820,36137.419,19.6,PLTZERO
273158:4915,1123:1123,05/12/16 03:58:30,STABLE BEAMS,6500,37794.779,36085.621,19.6,PLTZERO
273158:4915,1124:1124,05/12/16 03:58:53,STABLE BEAMS,6500,37790.478,35992.369,19.6,PLTZERO
273158:4915,1125:1125,05/12/16 03:59:17,STABLE BEAMS,6500,37788.335,36080.236,19.6,PLTZERO
273158:4915,1126:1126,05/12/16 03:59:40,STABLE BEAMS,6500,37790.519,36122.864,19.6,PLTZERO
273158:4915,1127:1127,05/12/16 04:00:03,STABLE BEAMS,6500,37770.749,36156.647,19.6,PLTZERO
273158:4915,1128:1128,05/12/16 04:00:27,STABLE BEAMS,6500,37778.492,36165.148,19.6,PLTZERO
273158:4915,1129:1129,05/12/16 04:00:50,STABLE BEAMS,6500,37764.269,36060.225,19.6,PLTZERO
273158:4915,1130:1130,05/12/16 04:01:13,STABLE BEAMS,6500,37755.302,35626.571,19.6,PLTZERO
273158:4915,1131:1131,05/12/16 04:01:37,STABLE BEAMS,6500,37752.983,35962.285,19.6,PLTZERO
273158:4915,1132:1132,05/12/16 04:02:00,STABLE BEAMS,6500,37751.544,36049.705,19.6,PLTZERO
273158:4915,1133:1133,05/12/16 04:02:23,STABLE BEAMS,6500,37732.925,35993.166,19.6,PLTZERO
273158:4915,1134:1134,05/12/16 04:02:47,STABLE BEAMS,6500,37736.031,35993.204,19.6,PLTZERO
273158:4915,1135:1135,05/12/16 04:03:10,STABLE BEAMS,6500,37731.066,36071.741,19.6,PLTZERO
273158:4915,1136:1136,05/12/16 04:03:33,STABLE BEAMS,6500,37724.675,36069.626,19.6,PLTZERO
273158:4915,1137:1137,05/12/16 04:03:57,STABLE BEAMS,6500,37708.237,35818.835,19.6,PLTZERO
273158:4915,1138:1138,05/12/16 04:04:20,STABLE BEAMS,6500,37711.810,36092.667,19.6,PLTZERO
273158:4915,1139:1139,05/12/16 04:04:43,STABLE BEAMS,6500,37709.762,36047.751,19.6,PLTZERO
273158:4915,1140:1140,05/12/16 04:05:06,STABLE BEAMS,6500,37691.780,36039.939,19.6,PLTZERO
273158:4915,1141:1141,05/12/16 04:05:30,STABLE BEAMS,6500,37691.650,35909.300,19.6,PLTZERO
273158:4915,1142:1142,05/12/16 04:05:53,STABLE BEAMS,6500,37698.017,36003.251,19.6,PLTZERO
273158:4915,1143:1143,05/12/16 04:06:16,STABLE BEAMS,6500,37689.017,35990.757,19.6,PLTZERO
273158:4915,1144:1144,05/12/16 04:06:40,STABLE BEAMS,6500,37691.945,35994.373,19.6,PLTZERO
273158:4915,1145:1145,05/12/16 04:07:03,STABLE BEAMS,6500,37686.553,35903.643,19.6,PLTZERO
273158:4915,1146:1146,05/12/16 04:07:26,STABLE BEAMS,6500,37612.053,35963.696,19.5,PLTZERO
273158:4915,1147:1147,05/12/16 04:07:50,STABLE BEAMS,6500,37648.520,35957.675,19.5,PLTZERO
273158:4915,1148:1148,05/12/16 04:08:13,STABLE BEAMS,6500,37693.852,35486.793,19.6,PLTZERO
273158:4915,1149:1149,05/12/16 04:08:36,STABLE BEAMS,6500,37650.891,35960.463,19.5,PLTZERO
273158:4915,1150:1150,05/12/16 04:09:00,STABLE BEAMS,6500,37653.795,36044.622,19.5,PLTZERO
273158:4915,1151:1151,05/12/16 04:09:23,STABLE BEAMS,6500,37639.460,35952.899,19.5,PLTZERO
273158:4915,1152:1152,05/12/16 04:09:46,STABLE BEAMS,6500,37634.593,35987.513,19.5,PLTZERO
273158:4915,1153:1153,05/12/16 04:10:10,STABLE BEAMS,6500,37629.854,36025.902,19.5,PLTZERO
273158:4915,1154:1154,05/12/16 04:10:33,STABLE BEAMS,6500,37623.722,35895.246,19.5,PLTZERO
273158:4915,1155:1155,05/12/16 04:10:56,STABLE BEAMS,6500,37627.626,35725.250,19.5,PLTZERO
273158:4915,1156:1156,05/12/16 04:11:19,STABLE BEAMS,6500,37624.100,35844.539,19.5,PLTZERO
273158:4915,1157:1157,05/12/16 04:11:43,STABLE BEAMS,6500,37607.986,35964.242,19.5,PLTZERO
273158:4915,1158:1158,05/12/16 04:12:06,STABLE BEAMS,6500,37585.426,35943.361,19.5,PLTZERO
273158:4915,1159:1159,05/12/16 04:12:29,STABLE BEAMS,6500,37594.123,35911.294,19.5,PLTZERO
273158:4915,1160:1160,05/12/16 04:12:53,STABLE BEAMS,6500,37594.800,35445.786,19.5,PLTZERO
273158:4915,1161:1161,05/12/16 04:13:16,STABLE BEAMS,6500,37578.702,35348.511,19.5,PLTZERO
273158:4915,1162:1162,05/12/16 04:13:39,STABLE BEAMS,6500,37563.497,35914.290,19.5,PLTZERO
273158:4915,1163:1163,05/12/16 04:14:03,STABLE BEAMS,6500,37571.690,35351.348,19.5,PLTZERO
273158:4915,1164:1164,05/12/16 04:14:26,STABLE BEAMS,6500,37579.462,36002.529,19.5,PLTZERO
273158:4915,1165:1165,05/12/16 04:14:49,STABLE BEAMS,6500,37572.436,32973.083,19.5,PLTZERO
273158:4915,1166:1166,05/12/16 04:15:13,STABLE BEAMS,6500,37557.980,32483.579,19.5,PLTZERO
273158:4915,1167:1167,05/12/16 04:15:36,STABLE BEAMS,6500,37545.689,35281.517,19.5,PLTZERO
273158:4915,1168:1168,05/12/16 04:15:59,STABLE BEAMS,6500,37553.284,35790.246,19.5,PLTZERO
273158:4915,1169:1169,05/12/16 04:16:22,STABLE BEAMS,6500,37549.433,35865.764,19.5,PLTZERO
273158:4915,1170:1170,05/12/16 04:16:46,STABLE BEAMS,6500,37544.376,35901.718,19.5,PLTZERO
273158:4915,1171:1171,05/12/16 04:17:09,STABLE BEAMS,6500,37536.740,35391.147,19.5,PLTZERO
273158:4915,1172:1172,05/12/16 04:17:32,STABLE BEAMS,6500,37517.207,35792.433,19.5,PLTZERO
273158:4915,1173:1173,05/12/16 04:17:56,STABLE BEAMS,6500,37508.883,35792.883,19.5,PLTZERO
273158:4915,1174:1174,05/12/16 04:18:19,STABLE BEAMS,6500,37495.012,35821.346,19.5,PLTZERO
273158:4915,1175:1175,05/12/16 04:18:42,STABLE BEAMS,6500,37485.402,35725.957,19.5,PLTZERO
273158:4915,1176:1176,05/12/16 04:19:06,STABLE BEAMS,6500,37495.050,35777.504,19.5,PLTZERO
273158:4915,1177:1177,05/12/16 04:19:29,STABLE BEAMS,6500,37485.202,35892.588,19.5,PLTZERO
273158:4915,1178:1178,05/12/16 04:19:52,STABLE BEAMS,6500,37473.325,35881.797,19.4,PLTZERO
273158:4915,1179:1179,05/12/16 04:20:16,STABLE BEAMS,6500,37473.108,35884.572,19.4,PLTZERO
273158:4915,1180:1180,05/12/16 04:20:39,STABLE BEAMS,6500,37481.836,35890.144,19.5,PLTZERO
273158:4915,1181:1181,05/12/16 04:21:02,STABLE BEAMS,6500,37420.442,35793.361,19.4,PLTZERO
273158:4915,1182:1182,05/12/16 04:21:25,STABLE BEAMS,6500,37434.674,31456.282,19.4,PLTZERO
273158:4915,1183:1183,05/12/16 04:21:49,STABLE BEAMS,6500,37438.460,35807.454,19.4,PLTZERO
273158:4915,1184:1184,05/12/16 04:22:12,STABLE BEAMS,6500,37425.044,35756.733,19.4,PLTZERO
273158:4915,1185:1185,05/12/16 04:22:35,STABLE BEAMS,6500,37418.592,35831.672,19.4,PLTZERO
273158:4915,1186:1186,05/12/16 04:22:59,STABLE BEAMS,6500,37410.124,35824.696,19.4,PLTZERO
273158:4915,1187:1187,05/12/16 04:23:22,STABLE BEAMS,6500,37373.677,35749.709,19.4,PLTZERO
273158:4915,1188:1188,05/12/16 04:23:45,STABLE BEAMS,6500,37390.415,35725.999,19.4,PLTZERO
273158:4915,1189:1189,05/12/16 04:24:09,STABLE BEAMS,6500,37384.203,35256.801,19.4,PLTZERO
273158:4915,1190:1190,05/12/16 04:24:32,STABLE BEAMS,6500,37356.934,35736.943,19.4,PLTZERO
273158:4915,1191:1191,05/12/16 04:24:55,STABLE BEAMS,6500,37349.800,35686.871,19.4,PLTZERO
273158:4915,1192:1192,05/12/16 04:25:19,STABLE BEAMS,6500,37369.535,35705.914,19.4,PLTZERO
273158:4915,1193:1193,05/12/16 04:25:42,STABLE BEAMS,6500,37368.421,35787.409,19.4,PLTZERO
273158:4915,1194:1194,05/12/16 04:26:05,STABLE BEAMS,6500,37347.598,35642.333,19.4,PLTZERO
273158:4915,1195:1195,05/12/16 04:26:29,STABLE BEAMS,6500,37335.574,35674.985,19.4,PLTZERO
273158:4915,1196:1196,05/12/16 04:26:52,STABLE BEAMS,6500,37347.295,35686.797,19.4,PLTZERO
273158:4915,1197:1197,05/12/16 04:27:15,STABLE BEAMS,6500,37331.497,35628.243,19.4,PLTZERO
273158:4915,1198:1198,05/12/16 04:27:38,STABLE BEAMS,6500,37338.024,35721.096,19.4,PLTZERO
273158:4915,1199:1199,05/12/16 04:28:02,STABLE BEAMS,6500,37320.547,35743.125,19.4,PLTZERO
273158:4915,1200:1200,05/12/16 04:28:25,STABLE BEAMS,6500,37328.167,35624.415,19.4,PLTZERO
273158:4915,1201:1201,05/12/16 04:28:48,STABLE BEAMS,6500,37322.380,35578.319,19.4,PLTZERO
273158:4915,1202:1202,05/12/16 04:29:12,STABLE BEAMS,6500,37317.536,35652.353,19.4,PLTZERO
273158:4915,1203:1203,05/12/16 04:29:35,STABLE BEAMS,6500,37308.364,35235.421,19.4,PLTZERO
273158:4915,1204:1204,05/12/16 04:29:58,STABLE BEAMS,6500,37304.727,35690.067,19.4,PLTZERO
273158:4915,1205:1205,05/12/16 04:30:22,STABLE BEAMS,6500,37282.796,35712.273,19.4,PLTZERO
273158:4915,1206:1206,05/12/16 04:30:45,STABLE BEAMS,6500,37298.929,35725.770,19.4,PLTZERO
273158:4915,1207:1207,05/12/16 04:31:08,STABLE BEAMS,6500,37285.142,35716.994,19.4,PLTZERO
273158:4915,1208:1208,05/12/16 04:31:32,STABLE BEAMS,6500,37282.902,35716.379,19.4,PLTZERO
273158:4915,1209:1209,05/12/16 04:31:55,STABLE BEAMS,6500,37271.052,35657.007,19.3,PLTZERO
273158:4915,1210:1210,05/12/16 04:32:18,STABLE BEAMS,6500,37262.865,35609.705,19.3,PLTZERO
273158:4915,1211:1211,05/12/16 04:32:42,STABLE BEAMS,6500,37260.432,35647.644,19.3,PLTZERO
273158:4915,1212:1212,05/12/16 04:33:05,STABLE BEAMS,6500,37249.562,35590.678,19.3,PLTZERO
273158:4915,1213:1213,05/12/16 04:33:28,STABLE BEAMS,6500,37260.949,35693.853,19.3,PLTZERO
273158:4915,1214:1214,05/12/16 04:33:51,STABLE BEAMS,6500,37223.651,35656.315,19.3,PLTZERO
273158:4915,1215:1215,05/12/16 04:34:15,STABLE BEAMS,6500,37246.286,35679.272,19.3,PLTZERO
273158:4915,1216:1216,05/12/16 04:34:38,STABLE BEAMS,6500,37226.955,35578.880,19.3,PLTZERO
273158:4915,1217:1217,05/12/16 04:35:01,STABLE BEAMS,6500,37198.834,35552.316,19.3,PLTZERO
273158:4915,1218:1218,05/12/16 04:35:25,STABLE BEAMS,6500,37207.428,35561.553,19.3,PLTZERO
273158:4915,1219:1219,05/12/16 04:35:48,STABLE BEAMS,6500,37209.923,35479.552,19.3,PLTZERO
273158:4915,1220:1220,05/12/16 04:36:11,STABLE BEAMS,6500,37199.907,35514.108,19.3,PLTZERO
273158:4915,1221:1221,05/12/16 04:36:35,STABLE BEAMS,6500,37167.030,35607.969,19.3,PLTZERO
273158:4915,1222:1222,05/12/16 04:36:58,STABLE BEAMS,6500,37196.934,35638.778,19.3,PLTZERO
273158:4915,1223:1223,05/12/16 04:37:21,STABLE BEAMS,6500,37196.066,35594.049,19.3,PLTZERO
273158:4915,1224:1224,05/12/16 04:37:45,STABLE BEAMS,6500,37182.870,35537.011,19.3,PLTZERO
273158:4915,1225:1225,05/12/16 04:38:08,STABLE BEAMS,6500,37184.946,35498.175,19.3,PLTZERO
273158:4915,1226:1226,05/12/16 04:38:31,STABLE BEAMS,6500,37149.694,35548.843,19.3,PLTZERO
273158:4915,1227:1227,05/12/16 04:38:55,STABLE BEAMS,6500,37166.930,35478.741,19.3,PLTZERO
273158:4915,1228:1228,05/12/16 04:39:18,STABLE BEAMS,6500,37166.923,35569.704,19.3,PLTZERO
273158:4915,1229:1229,05/12/16 04:39:41,STABLE BEAMS,6500,37128.964,35533.204,19.3,PLTZERO
273158:4915,1230:1230,05/12/16 04:40:04,STABLE BEAMS,6500,37143.736,35548.585,19.3,PLTZERO
273158:4915,1231:1231,05/12/16 04:40:28,STABLE BEAMS,6500,37156.235,35466.067,19.3,PLTZERO
273158:4915,1232:1232,05/12/16 04:40:51,STABLE BEAMS,6500,37155.030,35425.046,19.3,PLTZERO
273158:4915,1233:1233,05/12/16 04:41:14,STABLE BEAMS,6500,37127.852,35441.610,19.3,PLTZERO
273158:4915,1234:1234,05/12/16 04:41:38,STABLE BEAMS,6500,37111.789,35435.722,19.3,PLTZERO
273158:4915,1235:1235,05/12/16 04:42:01,STABLE BEAMS,6500,37147.963,35422.399,19.3,PLTZERO
273158:4915,1236:1236,05/12/16 04:42:24,STABLE BEAMS,6500,37134.606,35580.347,19.3,PLTZERO
273158:4915,1237:1237,05/12/16 04:42:48,STABLE BEAMS,6500,37125.201,33445.434,19.3,PLTZERO
273158:4915,1238:1238,05/12/16 04:43:11,STABLE BEAMS,6500,37114.247,34974.674,19.3,PLTZERO
273158:4915,1239:1239,05/12/16 04:43:34,STABLE BEAMS,6500,37115.703,35432.926,19.3,PLTZERO
273158:4915,1240:1240,05/12/16 04:43:58,STABLE BEAMS,6500,37092.443,35500.425,19.3,PLTZERO
273158:4915,1241:1241,05/12/16 04:44:21,STABLE BEAMS,6500,37105.802,35465.240,19.3,PLTZERO
273158:4915,1242:1242,05/12/16 04:44:44,STABLE BEAMS,6500,37099.491,35501.417,19.3,PLTZERO
273158:4915,1243:1243,05/12/16 04:45:08,STABLE BEAMS,6500,37086.655,35445.017,19.2,PLTZERO
273158:4915,1244:1244,05/12/16 04:45:31,STABLE BEAMS,6500,37090.326,35452.450,19.3,PLTZERO
273158:4915,1245:1245,05/12/16 04:45:54,STABLE BEAMS,6500,37073.754,34938.495,19.2,PLTZERO
273158:4915,1246:1246,05/12/16 04:46:17,STABLE BEAMS,6500,37079.983,35486.237,19.2,PLTZERO
273158:4915,1247:1247,05/12/16 04:46:41,STABLE BEAMS,6500,37048.948,34999.611,19.2,PLTZERO
273158:4915,1248:1248,05/12/16 04:47:04,STABLE BEAMS,6500,37052.640,35462.893,19.2,PLTZERO
273158:4915,1249:1249,05/12/16 04:47:27,STABLE BEAMS,6500,37030.178,35358.499,19.2,PLTZERO
273158:4915,1250:1250,05/12/16 04:47:51,STABLE BEAMS,6500,37024.358,35480.918,19.2,PLTZERO
273158:4915,1251:1251,05/12/16 04:48:14,STABLE BEAMS,6500,37015.834,35477.665,19.2,PLTZERO
273158:4915,1252:1252,05/12/16 04:48:37,STABLE BEAMS,6500,37045.959,35461.947,19.2,PLTZERO
273158:4915,1253:1253,05/12/16 04:49:01,STABLE BEAMS,6500,37043.391,34789.012,19.2,PLTZERO
273158:4915,1254:1254,05/12/16 04:49:24,STABLE BEAMS,6500,37004.094,35369.822,19.2,PLTZERO
273158:4915,1255:1255,05/12/16 04:49:47,STABLE BEAMS,6500,36999.290,35326.542,19.2,PLTZERO
273158:4915,1256:1256,05/12/16 04:50:11,STABLE BEAMS,6500,37024.378,35310.297,19.2,PLTZERO
273158:4915,1257:1257,05/12/16 04:50:34,STABLE BEAMS,6500,37005.682,35294.114,19.2,PLTZERO
273158:4915,1258:1258,05/12/16 04:50:57,STABLE BEAMS,6500,36997.964,35327.054,19.2,PLTZERO
273158:4915,1259:1259,05/12/16 04:51:20,STABLE BEAMS,6500,36998.398,35451.014,19.2,PLTZERO
273158:4915,1260:1260,05/12/16 04:51:44,STABLE BEAMS,6500,36987.949,35363.097,19.2,PLTZERO
