#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
273301:4919,282:282,05/13/16 00:03:22,STABLE BEAMS,6500,42107.623,40279.449,21.9,PXL
273301:4919,283:283,05/13/16 00:03:46,STABLE BEAMS,6500,42349.023,40516.477,22.0,PXL
273301:4919,284:284,05/13/16 00:04:09,STABLE BEAMS,6500,42154.731,40327.832,21.9,PXL
273301:4919,285:285,05/13/16 00:04:32,STABLE BEAMS,6500,42257.321,40426.113,21.9,PXL
273301:4919,286:286,05/13/16 00:04:56,STABLE BEAMS,6500,42092.218,40264.711,21.8,PXL
273301:4919,287:287,05/13/16 00:05:19,STABLE BEAMS,6500,42213.390,40386.613,21.9,PXL
273301:4919,288:288,05/13/16 00:05:42,STABLE BEAMS,6500,42205.470,40378.992,21.9,PXL
273301:4919,289:289,05/13/16 00:06:06,STABLE BEAMS,6500,42212.554,40295.737,21.9,PXL
273301:4919,290:290,05/13/16 00:06:29,STABLE BEAMS,6500,42128.911,40251.240,21.9,PXL
273301:4919,291:291,05/13/16 00:06:52,STABLE BEAMS,6500,42191.012,40364.234,21.9,PXL
273301:4919,292:292,05/13/16 00:07:16,STABLE BEAMS,6500,42167.982,40253.962,21.9,PXL
273301:4919,293:293,05/13/16 00:07:39,STABLE BEAMS,6500,42247.597,40420.575,21.9,PXL
273301:4919,294:294,05/13/16 00:08:02,STABLE BEAMS,6500,42227.222,40307.762,21.9,PXL
273301:4919,295:295,05/13/16 00:08:26,STABLE BEAMS,6500,42159.628,39669.751,21.9,PXL
273301:4919,296:296,05/13/16 00:08:49,STABLE BEAMS,6500,42066.354,39688.240,21.8,PXL
273301:4919,297:297,05/13/16 00:09:12,STABLE BEAMS,6500,42222.782,39793.445,21.9,PXL
273301:4919,298:298,05/13/16 00:09:35,STABLE BEAMS,6500,42009.194,40204.439,21.8,PXL
273301:4919,299:299,05/13/16 00:09:59,STABLE BEAMS,6500,42103.812,40248.859,21.9,PXL
273301:4919,300:300,05/13/16 00:10:22,STABLE BEAMS,6500,42219.152,40399.111,21.9,PXL
273301:4919,301:301,05/13/16 00:10:45,STABLE BEAMS,6500,42146.006,40282.220,21.9,PXL
273301:4919,302:302,05/13/16 00:11:09,STABLE BEAMS,6500,42212.289,40350.635,21.9,PXL
273301:4919,303:303,05/13/16 00:11:32,STABLE BEAMS,6500,42034.005,40197.547,21.8,PXL
273301:4919,304:304,05/13/16 00:11:55,STABLE BEAMS,6500,41986.356,40086.822,21.8,PXL
273301:4919,305:305,05/13/16 00:12:19,STABLE BEAMS,6500,42178.593,39707.332,21.9,PXL
273301:4919,306:306,05/13/16 00:12:42,STABLE BEAMS,6500,41987.538,39841.570,21.8,PXL
273301:4919,307:307,05/13/16 00:13:05,STABLE BEAMS,6500,41871.808,40074.956,21.7,PXL
273301:4919,308:308,05/13/16 00:13:29,STABLE BEAMS,6500,42164.326,40352.867,21.9,PXL
273301:4919,309:309,05/13/16 00:13:52,STABLE BEAMS,6500,42024.326,39466.298,21.8,PXL
273301:4919,310:310,05/13/16 00:14:15,STABLE BEAMS,6500,42108.985,38598.435,21.9,PXL
273301:4919,311:311,05/13/16 00:14:38,STABLE BEAMS,6500,41985.056,40117.250,21.8,PXL
273301:4919,312:312,05/13/16 00:15:02,STABLE BEAMS,6500,42048.659,40144.763,21.8,PXL
273301:4919,313:313,05/13/16 00:15:25,STABLE BEAMS,6500,42004.750,39675.229,21.8,PXL
273301:4919,314:314,05/13/16 00:15:48,STABLE BEAMS,6500,42004.095,40182.177,21.8,PXL
273301:4919,315:315,05/13/16 00:16:12,STABLE BEAMS,6500,41971.680,40171.470,21.8,PXL
273301:4919,316:316,05/13/16 00:16:35,STABLE BEAMS,6500,41983.789,40184.393,21.8,PXL
273301:4919,317:317,05/13/16 00:16:58,STABLE BEAMS,6500,41963.278,40120.973,21.8,PXL
273301:4919,318:318,05/13/16 00:17:22,STABLE BEAMS,6500,41932.694,40133.547,21.8,PXL
273301:4919,319:319,05/13/16 00:17:45,STABLE BEAMS,6500,42020.077,40061.724,21.8,PXL
273301:4919,320:320,05/13/16 00:18:08,STABLE BEAMS,6500,41976.279,40180.947,21.8,PXL
273301:4919,321:321,05/13/16 00:18:32,STABLE BEAMS,6500,42053.817,40256.965,21.8,PXL
273301:4919,322:322,05/13/16 00:18:55,STABLE BEAMS,6500,41985.778,40185.039,21.8,PXL
273301:4919,323:323,05/13/16 00:19:18,STABLE BEAMS,6500,41870.118,40080.170,21.7,PXL
273301:4919,324:324,05/13/16 00:19:42,STABLE BEAMS,6500,41868.954,40076.672,21.7,PXL
273301:4919,325:325,05/13/16 00:20:05,STABLE BEAMS,6500,41866.425,40076.215,21.7,PXL
273301:4919,326:326,05/13/16 00:20:28,STABLE BEAMS,6500,41907.002,40115.901,21.8,PXL
273301:4919,327:327,05/13/16 00:20:52,STABLE BEAMS,6500,41878.118,39995.309,21.7,PXL
273301:4919,328:328,05/13/16 00:21:15,STABLE BEAMS,6500,41728.203,39899.444,21.7,PXL
273301:4919,329:329,05/13/16 00:21:38,STABLE BEAMS,6500,41940.374,40120.413,21.8,PXL
273301:4919,330:330,05/13/16 00:22:01,STABLE BEAMS,6500,41874.948,40090.972,21.7,PXL
273301:4919,331:331,05/13/16 00:22:25,STABLE BEAMS,6500,41925.437,39013.572,21.8,PXL
273301:4919,332:332,05/13/16 00:22:48,STABLE BEAMS,6500,41889.315,40102.278,21.7,PXL
273301:4919,333:333,05/13/16 00:23:11,STABLE BEAMS,6500,41814.648,40031.678,21.7,PXL
273301:4919,334:334,05/13/16 00:23:35,STABLE BEAMS,6500,41858.362,40070.219,21.7,PXL
273301:4919,335:335,05/13/16 00:23:58,STABLE BEAMS,6500,41808.061,40025.068,21.7,PXL
273301:4919,336:336,05/13/16 00:24:21,STABLE BEAMS,6500,41853.240,40022.745,21.7,PXL
273301:4919,337:337,05/13/16 00:24:45,STABLE BEAMS,6500,41853.837,40042.061,21.7,PXL
273301:4919,338:338,05/13/16 00:25:08,STABLE BEAMS,6500,41791.394,40009.423,21.7,PXL
273301:4919,339:339,05/13/16 00:25:31,STABLE BEAMS,6500,41887.142,40107.098,21.7,PXL
273301:4919,340:340,05/13/16 00:25:55,STABLE BEAMS,6500,41815.646,40034.811,21.7,PXL
273301:4919,341:341,05/13/16 00:26:18,STABLE BEAMS,6500,41902.223,40119.197,21.7,PXL
273301:4919,342:342,05/13/16 00:26:41,STABLE BEAMS,6500,41839.563,40058.807,21.7,PXL
273301:4919,343:343,05/13/16 00:27:04,STABLE BEAMS,6500,41808.536,39987.913,21.7,PXL
273301:4919,344:344,05/13/16 00:27:28,STABLE BEAMS,6500,41763.136,39990.833,21.7,PXL
273301:4919,345:345,05/13/16 00:27:51,STABLE BEAMS,6500,41710.096,38815.079,21.6,PXL
273301:4919,346:346,05/13/16 00:28:14,STABLE BEAMS,6500,41733.829,39962.003,21.7,PXL
273301:4919,347:347,05/13/16 00:28:38,STABLE BEAMS,6500,41660.403,39322.767,21.6,PXL
273301:4919,348:348,05/13/16 00:29:01,STABLE BEAMS,6500,41684.946,39910.631,21.6,PXL
273301:4919,349:349,05/13/16 00:29:24,STABLE BEAMS,6500,41865.118,40087.351,21.7,PXL
273301:4919,350:350,05/13/16 00:29:48,STABLE BEAMS,6500,41718.870,39941.181,21.7,PXL
273301:4919,351:351,05/13/16 00:30:11,STABLE BEAMS,6500,41824.935,40040.401,21.7,PXL
273301:4919,352:352,05/13/16 00:30:34,STABLE BEAMS,6500,41842.729,39987.422,21.7,PXL
273301:4919,353:353,05/13/16 00:30:58,STABLE BEAMS,6500,41623.117,39809.700,21.6,PXL
273301:4919,354:354,05/13/16 00:31:21,STABLE BEAMS,6500,41781.287,39962.531,21.7,PXL
273301:4919,355:355,05/13/16 00:31:44,STABLE BEAMS,6500,41633.128,39864.584,21.6,PXL
273301:4919,356:356,05/13/16 00:32:08,STABLE BEAMS,6500,41777.384,39955.708,21.7,PXL
273301:4919,357:357,05/13/16 00:32:31,STABLE BEAMS,6500,41752.378,39950.064,21.7,PXL
273301:4919,358:358,05/13/16 00:32:54,STABLE BEAMS,6500,41595.298,39773.187,21.6,PXL
273301:4919,359:359,05/13/16 00:33:17,STABLE BEAMS,6500,41674.589,39901.631,21.6,PXL
273301:4919,360:360,05/13/16 00:33:41,STABLE BEAMS,6500,41640.065,39873.783,21.6,PXL
273301:4919,361:361,05/13/16 00:34:04,STABLE BEAMS,6500,41530.193,39771.739,21.6,PXL
273301:4919,362:362,05/13/16 00:34:27,STABLE BEAMS,6500,41615.673,39802.886,21.6,PXL
273301:4919,363:363,05/13/16 00:34:51,STABLE BEAMS,6500,41638.949,39781.290,21.6,PXL
273301:4919,364:364,05/13/16 00:35:14,STABLE BEAMS,6500,41629.925,39862.990,21.6,PXL
273301:4919,365:365,05/13/16 00:35:37,STABLE BEAMS,6500,41355.377,39623.190,21.5,PXL
273301:4919,366:366,05/13/16 00:36:01,STABLE BEAMS,6500,40330.219,38645.417,20.9,PXL
273301:4919,367:367,05/13/16 00:36:24,STABLE BEAMS,6500,40487.704,38785.017,21.0,PXL
273301:4919,368:368,05/13/16 00:36:47,STABLE BEAMS,6500,40333.694,38679.077,20.9,PXL
273301:4919,369:369,05/13/16 00:37:10,STABLE BEAMS,6500,39893.297,38249.131,20.7,PXL
273301:4919,370:370,05/13/16 00:37:34,STABLE BEAMS,6500,41629.317,39859.261,21.6,PXL
273301:4919,371:371,05/13/16 00:37:57,STABLE BEAMS,6500,41691.820,39926.837,21.6,PXL
273301:4919,372:372,05/13/16 00:38:20,STABLE BEAMS,6500,41626.276,39865.021,21.6,PXL
273301:4919,373:373,05/13/16 00:38:44,STABLE BEAMS,6500,41732.076,39925.191,21.7,PXL
273301:4919,374:374,05/13/16 00:39:07,STABLE BEAMS,6500,41639.844,39780.059,21.6,PXL
273301:4919,375:375,05/13/16 00:39:30,STABLE BEAMS,6500,41619.134,39814.945,21.6,PXL
273301:4919,376:376,05/13/16 00:39:54,STABLE BEAMS,6500,41599.546,39837.723,21.6,PXL
273301:4919,377:377,05/13/16 00:40:17,STABLE BEAMS,6500,41760.375,39989.698,21.7,PXL
273301:4919,378:378,05/13/16 00:40:40,STABLE BEAMS,6500,41571.856,39813.850,21.6,PXL
273301:4919,379:379,05/13/16 00:41:04,STABLE BEAMS,6500,41551.164,39793.105,21.6,PXL
273301:4919,380:380,05/13/16 00:41:27,STABLE BEAMS,6500,41590.725,39784.383,21.6,PXL
273301:4919,381:381,05/13/16 00:41:50,STABLE BEAMS,6500,41605.106,39838.173,21.6,PXL
273301:4919,382:382,05/13/16 00:42:14,STABLE BEAMS,6500,41681.367,39908.411,21.6,PXL
273301:4919,383:383,05/13/16 00:42:37,STABLE BEAMS,6500,41594.171,39833.303,21.6,PXL
273301:4919,384:384,05/13/16 00:43:00,STABLE BEAMS,6500,41552.928,39647.666,21.6,PXL
273301:4919,385:385,05/13/16 00:43:24,STABLE BEAMS,6500,41607.142,39849.041,21.6,PXL
273301:4919,386:386,05/13/16 00:43:47,STABLE BEAMS,6500,41608.125,39847.822,21.6,PXL
273301:4919,387:387,05/13/16 00:44:10,STABLE BEAMS,6500,41582.824,38657.820,21.6,PXL
273301:4919,388:388,05/13/16 00:44:33,STABLE BEAMS,6500,41508.470,37343.756,21.5,PXL
273301:4919,389:389,05/13/16 00:44:57,STABLE BEAMS,6500,41607.775,39846.853,21.6,PXL
273301:4919,390:390,05/13/16 00:45:20,STABLE BEAMS,6500,41451.682,39700.505,21.5,PXL
273301:4919,391:391,05/13/16 00:45:43,STABLE BEAMS,6500,41577.426,39817.386,21.6,PXL
273301:4919,392:392,05/13/16 00:46:07,STABLE BEAMS,6500,41735.961,39922.015,21.7,PXL
273301:4919,393:393,05/13/16 00:46:30,STABLE BEAMS,6500,41527.682,39775.542,21.6,PXL
273301:4919,394:394,05/13/16 00:46:53,STABLE BEAMS,6500,41563.984,39801.907,21.6,PXL
273301:4919,395:395,05/13/16 00:47:17,STABLE BEAMS,6500,41635.252,38765.456,21.6,PXL
273301:4919,396:396,05/13/16 00:47:40,STABLE BEAMS,6500,41562.511,39391.407,21.6,PXL
273301:4919,397:397,05/13/16 00:48:03,STABLE BEAMS,6500,41414.050,39622.927,21.5,PXL
273301:4919,398:398,05/13/16 00:48:27,STABLE BEAMS,6500,41527.888,39777.860,21.6,PXL
273301:4919,399:399,05/13/16 00:48:50,STABLE BEAMS,6500,41489.398,39697.836,21.5,PXL
273301:4919,400:400,05/13/16 00:49:13,STABLE BEAMS,6500,41434.805,39649.082,21.5,PXL
273301:4919,401:401,05/13/16 00:49:36,STABLE BEAMS,6500,41468.596,39675.718,21.5,PXL
273301:4919,402:402,05/13/16 00:50:00,STABLE BEAMS,6500,41448.593,39701.951,21.5,PXL
273301:4919,403:403,05/13/16 00:50:23,STABLE BEAMS,6500,41324.185,39492.806,21.4,PXL
273301:4919,404:404,05/13/16 00:50:46,STABLE BEAMS,6500,41424.867,39685.736,21.5,PXL
273301:4919,405:405,05/13/16 00:51:10,STABLE BEAMS,6500,41307.153,39572.694,21.4,PXL
273301:4919,406:406,05/13/16 00:51:33,STABLE BEAMS,6500,41489.910,39742.828,21.5,PXL
273301:4919,407:407,05/13/16 00:51:56,STABLE BEAMS,6500,41388.837,39601.783,21.5,PXL
273301:4919,408:408,05/13/16 00:52:20,STABLE BEAMS,6500,41406.363,39672.975,21.5,PXL
273301:4919,409:409,05/13/16 00:52:43,STABLE BEAMS,6500,41338.423,39508.529,21.5,PXL
273301:4919,410:410,05/13/16 00:53:06,STABLE BEAMS,6500,41501.526,39714.953,21.5,PXL
273301:4919,411:411,05/13/16 00:53:30,STABLE BEAMS,6500,41349.295,39613.974,21.5,PXL
273301:4919,412:412,05/13/16 00:53:53,STABLE BEAMS,6500,41467.989,39721.979,21.5,PXL
273301:4919,413:413,05/13/16 00:54:16,STABLE BEAMS,6500,41407.578,39628.750,21.5,PXL
273301:4919,414:414,05/13/16 00:54:40,STABLE BEAMS,6500,41483.596,39658.379,21.5,PXL
273301:4919,415:415,05/13/16 00:55:03,STABLE BEAMS,6500,41385.421,39553.986,21.5,PXL
273301:4919,416:416,05/13/16 00:55:26,STABLE BEAMS,6500,41346.221,39612.873,21.5,PXL
273301:4919,417:417,05/13/16 00:55:49,STABLE BEAMS,6500,41364.110,39635.947,21.5,PXL
273301:4919,418:418,05/13/16 00:56:13,STABLE BEAMS,6500,41378.665,39649.056,21.5,PXL
273301:4919,419:419,05/13/16 00:56:36,STABLE BEAMS,6500,41194.910,39097.958,21.4,PXL
273301:4919,420:420,05/13/16 00:56:59,STABLE BEAMS,6500,41235.082,39464.921,21.4,PXL
273301:4919,421:421,05/13/16 00:57:23,STABLE BEAMS,6500,41314.042,39580.089,21.4,PXL
273301:4919,422:422,05/13/16 00:57:46,STABLE BEAMS,6500,41275.129,39491.134,21.4,PXL
273301:4919,423:423,05/13/16 00:58:09,STABLE BEAMS,6500,41180.912,39453.738,21.4,PXL
273301:4919,424:424,05/13/16 00:58:33,STABLE BEAMS,6500,41327.525,39599.005,21.4,PXL
273301:4919,425:425,05/13/16 00:58:56,STABLE BEAMS,6500,41266.444,39491.577,21.4,PXL
273301:4919,426:426,05/13/16 00:59:19,STABLE BEAMS,6500,41335.378,39517.303,21.5,PXL
273301:4919,427:427,05/13/16 00:59:43,STABLE BEAMS,6500,41298.030,39573.080,21.4,PXL
273301:4919,428:428,05/13/16 01:00:06,STABLE BEAMS,6500,41239.813,39468.357,21.4,PXL
273301:4919,429:429,05/13/16 01:00:29,STABLE BEAMS,6500,41125.265,39324.559,21.3,PXL
273301:4919,430:430,05/13/16 01:00:52,STABLE BEAMS,6500,41236.058,39461.565,21.4,PXL
273301:4919,431:431,05/13/16 01:01:16,STABLE BEAMS,6500,41150.695,39384.617,21.4,PXL
273301:4919,432:432,05/13/16 01:01:39,STABLE BEAMS,6500,41078.878,39316.469,21.3,PXL
273301:4919,433:433,05/13/16 01:02:02,STABLE BEAMS,6500,41180.124,39461.530,21.4,PXL
273301:4919,434:434,05/13/16 01:02:26,STABLE BEAMS,6500,41246.219,39432.634,21.4,PXL
273301:4919,435:435,05/13/16 01:02:49,STABLE BEAMS,6500,41185.809,39464.766,21.4,PXL
273301:4919,436:436,05/13/16 01:03:12,STABLE BEAMS,6500,41333.625,39608.600,21.5,PXL
273301:4919,437:437,05/13/16 01:03:36,STABLE BEAMS,6500,41244.213,39527.857,21.4,PXL
273301:4919,438:438,05/13/16 01:03:59,STABLE BEAMS,6500,41136.944,39421.665,21.4,PXL
273301:4919,439:439,05/13/16 01:04:22,STABLE BEAMS,6500,41077.888,39223.320,21.3,PXL
273301:4919,440:440,05/13/16 01:04:46,STABLE BEAMS,6500,41223.186,39456.198,21.4,PXL
273301:4919,441:441,05/13/16 01:05:09,STABLE BEAMS,6500,41152.463,39434.753,21.4,PXL
273301:4919,442:442,05/13/16 01:05:32,STABLE BEAMS,6500,41174.148,39426.621,21.4,PXL
273301:4919,443:443,05/13/16 01:05:56,STABLE BEAMS,6500,41199.026,39493.982,21.4,PXL
273301:4919,444:444,05/13/16 01:06:19,STABLE BEAMS,6500,41149.782,39388.550,21.4,PXL
273301:4919,445:445,05/13/16 01:06:42,STABLE BEAMS,6500,41170.640,39372.611,21.4,PXL
273301:4919,446:446,05/13/16 01:07:05,STABLE BEAMS,6500,41027.444,39271.725,21.3,PXL
273301:4919,447:447,05/13/16 01:07:29,STABLE BEAMS,6500,41033.843,38507.032,21.3,PXL
273301:4919,448:448,05/13/16 01:07:52,STABLE BEAMS,6500,41199.630,39475.514,21.4,PXL
273301:4919,449:449,05/13/16 01:08:15,STABLE BEAMS,6500,41014.878,39302.740,21.3,PXL
273301:4919,450:450,05/13/16 01:08:39,STABLE BEAMS,6500,41103.745,39392.237,21.3,PXL
273301:4919,451:451,05/13/16 01:09:02,STABLE BEAMS,6500,41051.320,39343.515,21.3,PXL
273301:4919,452:452,05/13/16 01:09:25,STABLE BEAMS,6500,40931.890,39129.725,21.2,PXL
273301:4919,453:453,05/13/16 01:09:49,STABLE BEAMS,6500,41132.794,39373.500,21.3,PXL
273301:4919,454:454,05/13/16 01:10:12,STABLE BEAMS,6500,41174.152,39462.588,21.4,PXL
273301:4919,455:455,05/13/16 01:10:35,STABLE BEAMS,6500,41102.501,39345.794,21.3,PXL
273301:4919,456:456,05/13/16 01:10:59,STABLE BEAMS,6500,41001.704,39247.232,21.3,PXL
273301:4919,457:457,05/13/16 01:11:22,STABLE BEAMS,6500,41011.730,39312.183,21.3,PXL
273301:4919,458:458,05/13/16 01:11:45,STABLE BEAMS,6500,41025.916,39233.180,21.3,PXL
273301:4919,459:459,05/13/16 01:12:09,STABLE BEAMS,6500,40977.728,39230.644,21.3,PXL
273301:4919,460:460,05/13/16 01:12:32,STABLE BEAMS,6500,40916.176,39218.184,21.2,PXL
273301:4919,461:461,05/13/16 01:12:55,STABLE BEAMS,6500,40952.144,39255.236,21.3,PXL
273301:4919,462:462,05/13/16 01:13:18,STABLE BEAMS,6500,41062.465,39320.210,21.3,PXL
273301:4919,463:463,05/13/16 01:13:42,STABLE BEAMS,6500,40976.226,39231.488,21.3,PXL
273301:4919,464:464,05/13/16 01:14:05,STABLE BEAMS,6500,40850.688,39159.831,21.2,PXL
273301:4919,465:465,05/13/16 01:14:28,STABLE BEAMS,6500,40910.620,37706.910,21.2,PXL
273301:4919,466:466,05/13/16 01:14:52,STABLE BEAMS,6500,41016.037,38210.235,21.3,PXL
273301:4919,467:467,05/13/16 01:15:15,STABLE BEAMS,6500,41088.002,39338.658,21.3,PXL
273301:4919,468:468,05/13/16 01:15:38,STABLE BEAMS,6500,41003.438,39218.696,21.3,PXL
273301:4919,469:469,05/13/16 01:16:02,STABLE BEAMS,6500,41084.938,39385.470,21.3,PXL
273301:4919,470:470,05/13/16 01:16:25,STABLE BEAMS,6500,40947.873,39207.071,21.3,PXL
273301:4919,471:471,05/13/16 01:16:48,STABLE BEAMS,6500,41031.832,39196.936,21.3,PXL
273301:4919,472:472,05/13/16 01:17:12,STABLE BEAMS,6500,40928.473,39242.792,21.2,PXL
273301:4919,473:473,05/13/16 01:17:35,STABLE BEAMS,6500,40916.209,38576.125,21.2,PXL
273301:4919,474:474,05/13/16 01:17:58,STABLE BEAMS,6500,40933.952,39240.128,21.2,PXL
273301:4919,475:475,05/13/16 01:18:21,STABLE BEAMS,6500,40885.580,39190.001,21.2,PXL
273301:4919,476:476,05/13/16 01:18:45,STABLE BEAMS,6500,40924.998,39237.412,21.2,PXL
273301:4919,477:477,05/13/16 01:19:08,STABLE BEAMS,6500,40950.980,39210.749,21.3,PXL
273301:4919,478:478,05/13/16 01:19:31,STABLE BEAMS,6500,40826.981,39097.112,21.2,PXL
273301:4919,479:479,05/13/16 01:19:55,STABLE BEAMS,6500,40820.398,39136.810,21.2,PXL
273301:4919,480:480,05/13/16 01:20:18,STABLE BEAMS,6500,39995.882,38392.642,20.8,PXL
273301:4919,481:481,05/13/16 01:20:41,STABLE BEAMS,6500,39849.524,38176.935,20.7,PXL
273301:4919,482:482,05/13/16 01:21:05,STABLE BEAMS,6500,39391.001,37838.812,20.4,PXL
273301:4919,483:483,05/13/16 01:21:28,STABLE BEAMS,6500,39661.612,38012.911,20.6,PXL
273301:4919,484:484,05/13/16 01:21:51,STABLE BEAMS,6500,39666.829,38045.415,20.6,PXL
273301:4919,485:485,05/13/16 01:22:15,STABLE BEAMS,6500,40772.616,39000.368,21.2,PXL
273301:4919,486:486,05/13/16 01:22:38,STABLE BEAMS,6500,40824.533,39140.002,21.2,PXL
273301:4919,487:487,05/13/16 01:23:01,STABLE BEAMS,6500,40869.973,39182.974,21.2,PXL
273301:4919,488:488,05/13/16 01:23:24,STABLE BEAMS,6500,40819.698,39143.326,21.2,PXL
273301:4919,489:489,05/13/16 01:23:48,STABLE BEAMS,6500,40808.104,39128.403,21.2,PXL
273301:4919,490:490,05/13/16 01:24:11,STABLE BEAMS,6500,40781.168,39102.771,21.2,PXL
273301:4919,491:491,05/13/16 01:24:34,STABLE BEAMS,6500,40719.741,38976.961,21.1,PXL
273301:4919,492:492,05/13/16 01:24:58,STABLE BEAMS,6500,40643.145,38922.090,21.1,PXL
273301:4919,493:493,05/13/16 01:25:21,STABLE BEAMS,6500,40677.776,38959.484,21.1,PXL
273301:4919,494:494,05/13/16 01:25:44,STABLE BEAMS,6500,40667.810,38998.751,21.1,PXL
273301:4919,495:495,05/13/16 01:26:08,STABLE BEAMS,6500,40844.363,39121.634,21.2,PXL
273301:4919,496:496,05/13/16 01:26:31,STABLE BEAMS,6500,40751.460,39025.429,21.2,PXL
273301:4919,497:497,05/13/16 01:26:54,STABLE BEAMS,6500,40715.205,39042.493,21.1,PXL
273301:4919,498:498,05/13/16 01:27:18,STABLE BEAMS,6500,40657.758,38983.139,21.1,PXL
273301:4919,499:499,05/13/16 01:27:41,STABLE BEAMS,6500,40696.414,38971.140,21.1,PXL
273301:4919,500:500,05/13/16 01:28:04,STABLE BEAMS,6500,40685.858,39012.675,21.1,PXL
273301:4919,501:501,05/13/16 01:28:28,STABLE BEAMS,6500,40738.250,39066.147,21.1,PXL
273301:4919,502:502,05/13/16 01:28:51,STABLE BEAMS,6500,40701.281,38986.148,21.1,PXL
273301:4919,503:503,05/13/16 01:29:14,STABLE BEAMS,6500,40606.213,38452.705,21.1,PXL
273301:4919,504:504,05/13/16 01:29:37,STABLE BEAMS,6500,40635.384,38968.294,21.1,PXL
273301:4919,505:505,05/13/16 01:30:01,STABLE BEAMS,6500,40726.770,39059.957,21.1,PXL
273301:4919,506:506,05/13/16 01:30:24,STABLE BEAMS,6500,40568.324,38907.460,21.1,PXL
273301:4919,507:507,05/13/16 01:30:47,STABLE BEAMS,6500,40515.464,38813.169,21.0,PXL
273301:4919,508:508,05/13/16 01:31:11,STABLE BEAMS,6500,40694.933,39027.915,21.1,PXL
273301:4919,509:509,05/13/16 01:31:34,STABLE BEAMS,6500,40540.987,38874.821,21.0,PXL
273301:4919,510:510,05/13/16 01:31:57,STABLE BEAMS,6500,40609.980,38898.309,21.1,PXL
273301:4919,511:511,05/13/16 01:32:21,STABLE BEAMS,6500,40545.548,38890.920,21.0,PXL
273301:4919,512:512,05/13/16 01:32:44,STABLE BEAMS,6500,40499.114,38844.361,21.0,PXL
273301:4919,513:513,05/13/16 01:33:07,STABLE BEAMS,6500,40581.740,38923.658,21.1,PXL
273301:4919,514:514,05/13/16 01:33:31,STABLE BEAMS,6500,40560.390,38833.082,21.1,PXL
273301:4919,515:515,05/13/16 01:33:54,STABLE BEAMS,6500,40494.979,31593.936,21.0,PXL
273301:4919,516:516,05/13/16 01:34:17,STABLE BEAMS,6500,40599.685,38933.456,21.1,PXL
273301:4919,517:517,05/13/16 01:34:41,STABLE BEAMS,6500,40518.727,38816.984,21.0,PXL
273301:4919,518:518,05/13/16 01:35:04,STABLE BEAMS,6500,40628.683,38877.998,21.1,PXL
273301:4919,519:519,05/13/16 01:35:27,STABLE BEAMS,6500,40615.495,38955.317,21.1,PXL
273301:4919,520:520,05/13/16 01:35:50,STABLE BEAMS,6500,40646.256,38985.405,21.1,PXL
273301:4919,521:521,05/13/16 01:36:14,STABLE BEAMS,6500,40500.052,38798.741,21.0,PXL
273301:4919,522:522,05/13/16 01:36:37,STABLE BEAMS,6500,40582.576,38920.823,21.1,PXL
273301:4919,523:523,05/13/16 01:37:00,STABLE BEAMS,6500,40486.665,38829.440,21.0,PXL
273301:4919,524:524,05/13/16 01:37:24,STABLE BEAMS,6500,40683.476,38887.162,21.1,PXL
273301:4919,525:525,05/13/16 01:37:47,STABLE BEAMS,6500,40527.964,38873.897,21.0,PXL
273301:4919,526:526,05/13/16 01:38:10,STABLE BEAMS,6500,40585.853,38925.754,21.1,PXL
273301:4919,527:527,05/13/16 01:38:34,STABLE BEAMS,6500,40532.268,35594.022,21.0,PXL
273301:4919,528:528,05/13/16 01:38:57,STABLE BEAMS,6500,40549.735,38902.619,21.0,PXL
273301:4919,529:529,05/13/16 01:39:20,STABLE BEAMS,6500,40483.304,38745.917,21.0,PXL
273301:4919,530:530,05/13/16 01:39:44,STABLE BEAMS,6500,40393.225,38750.596,21.0,PXL
273301:4919,531:531,05/13/16 01:40:07,STABLE BEAMS,6500,40483.635,38840.442,21.0,PXL
273301:4919,532:532,05/13/16 01:40:30,STABLE BEAMS,6500,40396.373,38715.588,21.0,PXL
273301:4919,533:533,05/13/16 01:40:54,STABLE BEAMS,6500,40504.449,38817.067,21.0,PXL
273301:4919,534:534,05/13/16 01:41:17,STABLE BEAMS,6500,40545.302,38903.478,21.0,PXL
273301:4919,535:535,05/13/16 01:41:40,STABLE BEAMS,6500,40436.818,38718.313,21.0,PXL
273301:4919,536:536,05/13/16 01:42:03,STABLE BEAMS,6500,40480.381,38840.899,21.0,PXL
273301:4919,537:537,05/13/16 01:42:27,STABLE BEAMS,6500,40492.637,38855.354,21.0,PXL
273301:4919,538:538,05/13/16 01:42:50,STABLE BEAMS,6500,40494.482,38852.987,21.0,PXL
273301:4919,539:539,05/13/16 01:43:13,STABLE BEAMS,6500,40408.464,38719.885,21.0,PXL
273301:4919,540:540,05/13/16 01:43:37,STABLE BEAMS,6500,40394.956,38760.787,21.0,PXL
273301:4919,541:541,05/13/16 01:44:00,STABLE BEAMS,6500,40376.712,38746.978,21.0,PXL
273301:4919,542:542,05/13/16 01:44:23,STABLE BEAMS,6500,40418.497,36983.956,21.0,PXL
273301:4919,543:543,05/13/16 01:44:47,STABLE BEAMS,6500,40510.045,38222.845,21.0,PXL
